Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Performance_Score,Remote_Work,Phone_formatted,Salary_Formatted,Age_Formatted,Role,Department
EMP1803,Heidi,Smith,25,Admin-Texas,Inactive,'2023-10-15',53531.92,heidi.smith@gmail.com,Poor,T,+9423873669,"USD 53,531.92",25,Admin,Texas
EMP1804,Bob,Miller,40,Finance-New York,Pending,'2023-05-05',112389.31,bob.miller@gmail.com,Excellent,F,+4254969191,"USD 112,389.31",40,Finance,New York
EMP1805,Heidi,Brown,Missing,HR-California,Inactive,'2024-08-01',63870.3,heidi.brown@gmail.com,Excellent,F,+8455259709,"USD 63,870.30",30,HR,California
EMP1806,Bob,Garcia,40,Sales-New York,Active,'2024-07-22',106164.53,bob.garcia@gmail.com,Good,F,+7563353573,"USD 106,164.53",40,Sales,New York
EMP1807,Bob,Smith,40,HR-Nevada,Pending,'2023-12-25',103654.54,bob.smith@gmail.com,Poor,F,+8595325938,"USD 103,654.54",40,HR,Nevada
EMP1808,David,Miller,30,Sales-California,Inactive,'2022-03-13',62834.72,david.miller@gmail.com,Good,T,+9337970580,"USD 62,834.72",30,Sales,California
EMP1809,Frank,Jones,35,Finance-Florida,Active,'2020-05-13',83273.41,frank.jones@gmail.com,Excellent,F,+6295187793,"USD 83,273.41",35,Finance,Florida
EMP1810,Heidi,Williams,30,HR-California,Pending,'2023-03-22',58917.58,heidi.williams@gmail.com,Good,F,+1763425072,"USD 58,917.58",30,HR,California
EMP1811,Bob,Williams,35,Sales-Nevada,Active,'2024-06-10',71148.27,bob.williams@gmail.com,Excellent,T,+3055978244,"USD 71,148.27",35,Sales,Nevada
EMP1812,Grace,Smith,30,Sales-New York,Pending,'2020-11-21',118172.42,grace.smith@gmail.com,Poor,T,+7598339913,"USD 118,172.42",30,Sales,New York
EMP1813,Frank,Brown,30,DevOps-Illinois,Inactive,'2024-05-25',118614.37,frank.brown@gmail.com,Average,F,+1388436603,"USD 118,614.37",30,DevOps,Illinois
EMP1814,Frank,Brown,Missing,DevOps-New York,Active,'2023-09-19',96872.36,frank.brown@gmail.com,Poor,F,+4324006156,"USD 96,872.36",30,DevOps,New York
EMP1815,Heidi,Jones,25,Sales-Illinois,Inactive,'2021-10-28',88856.14,heidi.jones@gmail.com,Good,T,+2768297513,"USD 88,856.14",25,Sales,Illinois
EMP1816,Charlie,Smith,35,Finance-Texas,Pending,'2020-08-10',97985.61,charlie.smith@gmail.com,Good,F,+7439742924,"USD 97,985.61",35,Finance,Texas
EMP1817,Grace,Williams,35,Finance-Nevada,Pending,'2020-05-05',56337.31,grace.williams@gmail.com,Poor,T,+1105875255,"USD 56,337.31",35,Finance,Nevada
EMP1818,Alice,Brown,30,DevOps-New York,Inactive,'2022-12-24',70405.23,alice.brown@gmail.com,Poor,T,+8065625903,"USD 70,405.23",30,DevOps,New York
EMP1819,Heidi,Smith,30,Admin-Nevada,Inactive,'2021-09-05',89919.35,heidi.smith@gmail.com,Excellent,T,+5990802710,"USD 89,919.35",30,Admin,Nevada
EMP1820,Eva,Davis,40,DevOps-California,Active,'2023-04-08',50568.35,eva.davis@gmail.com,Good,T,+2218231554,"USD 50,568.35",40,DevOps,California
EMP1821,Grace,Brown,30,HR-Texas,Inactive,'2023-01-29',,grace.brown@gmail.com,Good,F,+1651768085,No Salary,30,HR,Texas
EMP1822,Frank,Miller,25,HR-Texas,Active,'2022-06-03',99155.53,frank.miller@gmail.com,Poor,T,+6281372142,"USD 99,155.53",25,HR,Texas
EMP1823,Frank,Davis,40,Finance-Florida,Inactive,'2023-01-21',64785.13,frank.davis@gmail.com,Average,T,+3080037002,"USD 64,785.13",40,Finance,Florida
EMP1824,Charlie,Garcia,30,Sales-Florida,Inactive,'2024-09-16',79206.48,charlie.garcia@gmail.com,Good,F,+3228556607,"USD 79,206.48",30,Sales,Florida
EMP1825,Charlie,Brown,30,Cloud Tech-Texas,Pending,'2020-02-02',60079.71,charlie.brown@gmail.com,Average,T,+4706810389,"USD 60,079.71",30,Cloud Tech,Texas
EMP1826,Grace,Williams,30,Cloud Tech-New York,Pending,'2024-07-08',79109.88,grace.williams@gmail.com,Poor,F,+3397051957,"USD 79,109.88",30,Cloud Tech,New York
EMP1827,Grace,Johnson,Missing,Admin-Florida,Pending,'2022-05-18',88643.5,grace.johnson@gmail.com,Poor,F,+2632809447,"USD 88,643.50",30,Admin,Florida
EMP1828,Frank,Davis,30,Admin-Florida,Pending,'2020-01-16',90455.7,frank.davis@gmail.com,Excellent,F,+5862394534,"USD 90,455.70",30,Admin,Florida
EMP1829,David,Garcia,Missing,HR-Florida,Pending,'2023-03-26',75687.9,david.garcia@gmail.com,Good,T,+4614707985,"USD 75,687.90",30,HR,Florida
EMP1830,Heidi,Jones,35,Cloud Tech-Illinois,Inactive,'2023-11-15',55604.42,heidi.jones@gmail.com,Average,F,+3210613393,"USD 55,604.42",35,Cloud Tech,Illinois
EMP1831,Eva,Jones,40,Sales-Texas,Pending,'2024-12-27',92704.94,eva.jones@gmail.com,Excellent,F,+3945703942,"USD 92,704.94",40,Sales,Texas
EMP1832,Bob,Williams,Missing,Sales-California,Pending,'2020-04-18',113250.97,bob.williams@gmail.com,Good,T,+8040325375,"USD 113,250.97",30,Sales,California
EMP1833,Alice,Brown,40,Finance-Illinois,Inactive,'2023-03-21',101367.02,alice.brown@gmail.com,Excellent,F,+5769277893,"USD 101,367.02",40,Finance,Illinois
EMP1834,Eva,Smith,35,Admin-Texas,Pending,'2023-05-08',102459.77,eva.smith@gmail.com,Poor,F,+3191009003,"USD 102,459.77",35,Admin,Texas
EMP1835,Eva,Brown,25,DevOps-Florida,Pending,'2020-12-12',90100.2,eva.brown@gmail.com,Good,F,+1476921052,"USD 90,100.20",25,DevOps,Florida
EMP1836,Eva,Williams,Missing,Cloud Tech-California,Inactive,'2020-06-17',58877.49,eva.williams@gmail.com,Excellent,F,+3651460400,"USD 58,877.49",30,Cloud Tech,California
EMP1837,Eva,Jones,35,Admin-Illinois,Inactive,'2021-07-17',,eva.jones@gmail.com,Excellent,F,+4247310719,No Salary,35,Admin,Illinois
EMP1838,Bob,Brown,Missing,Admin-Illinois,Pending,'2020-11-05',96140.89,bob.brown@gmail.com,Average,T,+1137984408,"USD 96,140.89",30,Admin,Illinois
EMP1839,Charlie,Jones,35,DevOps-New York,Inactive,'2021-01-05',105956.04,charlie.jones@gmail.com,Excellent,F,+7123166006,"USD 105,956.04",35,DevOps,New York
EMP1840,Frank,Davis,25,Admin-Illinois,Active,'2024-09-11',84716.38,frank.davis@gmail.com,Good,F,+6762090143,"USD 84,716.38",25,Admin,Illinois
EMP1841,Grace,Garcia,30,DevOps-Florida,Pending,'2023-07-29',61709.83,grace.garcia@gmail.com,Good,T,+7340433699,"USD 61,709.83",30,DevOps,Florida
EMP1842,Frank,Smith,25,DevOps-California,Active,'2020-04-17',61732.03,frank.smith@gmail.com,Average,T,+9687304518,"USD 61,732.03",25,DevOps,California
EMP1843,Eva,Davis,40,DevOps-Illinois,Active,'2022-02-16',97845.7,eva.davis@gmail.com,Good,T,+5778255881,"USD 97,845.70",40,DevOps,Illinois
EMP1844,Eva,Jones,30,Sales-Florida,Active,'2021-08-14',114905.58,eva.jones@gmail.com,Poor,F,+5562965753,"USD 114,905.58",30,Sales,Florida
EMP1845,Frank,Jones,Missing,DevOps-Texas,Active,'2022-12-24',94619.69,frank.jones@gmail.com,Good,T,+2786561941,"USD 94,619.69",30,DevOps,Texas
EMP1846,Grace,Johnson,Missing,DevOps-California,Inactive,'2021-07-07',68696.15,grace.johnson@gmail.com,Good,F,+5577820581,"USD 68,696.15",30,DevOps,California
EMP1847,Grace,Johnson,40,DevOps-Nevada,Active,'2024-02-12',97032.29,grace.johnson@gmail.com,Excellent,F,+9582923615,"USD 97,032.29",40,DevOps,Nevada
EMP1848,Frank,Davis,30,HR-Illinois,Active,'2023-10-09',50593.33,frank.davis@gmail.com,Excellent,T,+1880819047,"USD 50,593.33",30,HR,Illinois
EMP1849,Grace,Miller,25,Sales-Texas,Pending,'2022-07-02',74606.15,grace.miller@gmail.com,Good,T,+2357155867,"USD 74,606.15",25,Sales,Texas
EMP1850,Eva,Davis,30,Cloud Tech-Texas,Pending,'2020-07-07',53981.73,eva.davis@gmail.com,Average,F,+6395613722,"USD 53,981.73",30,Cloud Tech,Texas
EMP1851,David,Johnson,Missing,DevOps-Texas,Pending,'2020-09-02',56047.05,david.johnson@gmail.com,Excellent,T,+1817214363,"USD 56,047.05",30,DevOps,Texas
EMP1852,Grace,Jones,Missing,Admin-Texas,Pending,'2021-01-12',67733.5,grace.jones@gmail.com,Average,F,+3813000412,"USD 67,733.50",30,Admin,Texas
EMP1853,Bob,Williams,40,HR-Florida,Pending,'2023-09-29',103891.64,bob.williams@gmail.com,Good,T,+2114716559,"USD 103,891.64",40,HR,Florida
EMP1854,Charlie,Davis,25,HR-Texas,Inactive,'2022-03-06',73285.83,charlie.davis@gmail.com,Good,T,+9456534698,"USD 73,285.83",25,HR,Texas
EMP1855,Eva,Jones,30,Finance-Texas,Inactive,'2021-02-14',92721.13,eva.jones@gmail.com,Poor,T,+7990707549,"USD 92,721.13",30,Finance,Texas
EMP1856,Heidi,Williams,25,Admin-Illinois,Inactive,'2021-03-23',92977.64,heidi.williams@gmail.com,Excellent,F,+4768169956,"USD 92,977.64",25,Admin,Illinois
EMP1857,Heidi,Williams,35,Cloud Tech-Texas,Active,'2020-05-24',89994.12,heidi.williams@gmail.com,Good,T,+1607174810,"USD 89,994.12",35,Cloud Tech,Texas
EMP1858,Heidi,Johnson,25,Finance-New York,Pending,'2023-08-04',50060.73,heidi.johnson@gmail.com,Poor,F,+3176539704,"USD 50,060.73",25,Finance,New York
EMP1859,Grace,Davis,35,Admin-Nevada,Inactive,'2022-03-12',90224.82,grace.davis@gmail.com,Excellent,F,+4873961028,"USD 90,224.82",35,Admin,Nevada
EMP1860,Heidi,Brown,40,Finance-Florida,Pending,'2024-05-18',106859.3,heidi.brown@gmail.com,Good,F,+1871827495,"USD 106,859.30",40,Finance,Florida
EMP1861,David,Smith,25,Finance-Nevada,Inactive,'2020-09-05',89707.07,david.smith@gmail.com,Good,F,+8049187273,"USD 89,707.07",25,Finance,Nevada
EMP1862,Frank,Johnson,35,DevOps-California,Inactive,'2020-04-23',94259.08,frank.johnson@gmail.com,Excellent,T,+2049561212,"USD 94,259.08",35,DevOps,California
EMP1863,Bob,Johnson,35,Sales-California,Active,'2024-09-18',82174.75,bob.johnson@gmail.com,Excellent,F,+7730626041,"USD 82,174.75",35,Sales,California
EMP1864,David,Brown,30,Sales-Texas,Inactive,'2023-09-15',63370.22,david.brown@gmail.com,Excellent,F,+3597371121,"USD 63,370.22",30,Sales,Texas
EMP1865,Bob,Smith,35,Finance-Texas,Pending,'2022-06-15',101472.69,bob.smith@gmail.com,Good,T,+2990775607,"USD 101,472.69",35,Finance,Texas
EMP1866,David,Jones,25,DevOps-Illinois,Active,'2022-09-28',77213.73,david.jones@gmail.com,Good,F,+5816704685,"USD 77,213.73",25,DevOps,Illinois
EMP1867,Eva,Miller,40,Sales-Florida,Active,'2020-03-16',73749.96,eva.miller@gmail.com,Poor,T,+1114576831,"USD 73,749.96",40,Sales,Florida
EMP1868,Alice,Davis,40,Cloud Tech-New York,Pending,'2023-09-28',86618.37,alice.davis@gmail.com,Average,F,+1021923784,"USD 86,618.37",40,Cloud Tech,New York
EMP1869,Charlie,Miller,Missing,Admin-Texas,Active,'2024-02-15',59911.33,charlie.miller@gmail.com,Excellent,T,+8471296179,"USD 59,911.33",30,Admin,Texas
EMP1870,Heidi,Jones,Missing,Cloud Tech-New York,Pending,'2023-08-21',59137.64,heidi.jones@gmail.com,Good,F,+3324260507,"USD 59,137.64",30,Cloud Tech,New York
EMP1871,Alice,Garcia,35,Cloud Tech-Florida,Pending,'2020-12-15',108474.65,alice.garcia@gmail.com,Good,T,+1184980424,"USD 108,474.65",35,Cloud Tech,Florida
EMP1872,Bob,Johnson,25,Finance-Illinois,Pending,'2021-03-27',54417.71,bob.johnson@gmail.com,Excellent,F,+3733777311,"USD 54,417.71",25,Finance,Illinois
EMP1873,Frank,Smith,40,HR-Texas,Pending,'2023-03-25',88211.94,frank.smith@gmail.com,Average,F,+6881228216,"USD 88,211.94",40,HR,Texas
EMP1874,David,Johnson,25,Sales-New York,Inactive,'2020-05-09',58452.18,david.johnson@gmail.com,Excellent,T,+8192365345,"USD 58,452.18",25,Sales,New York
EMP1875,Grace,Williams,30,DevOps-California,Pending,'2020-12-03',80706.28,grace.williams@gmail.com,Average,T,+1605603566,"USD 80,706.28",30,DevOps,California
EMP1876,Alice,Johnson,30,Cloud Tech-Nevada,Pending,'2022-02-09',,alice.johnson@gmail.com,Good,T,+9327986238,No Salary,30,Cloud Tech,Nevada
EMP1877,Heidi,Johnson,25,Cloud Tech-Texas,Active,'2020-07-01',99471.89,heidi.johnson@gmail.com,Average,T,+8471690617,"USD 99,471.89",25,Cloud Tech,Texas
EMP1878,Eva,Jones,40,DevOps-Florida,Pending,'2020-09-16',64431.22,eva.jones@gmail.com,Poor,F,+1205464753,"USD 64,431.22",40,DevOps,Florida
EMP1879,Heidi,Jones,40,Admin-New York,Pending,'2023-11-17',52633.48,heidi.jones@gmail.com,Good,F,+8954787697,"USD 52,633.48",40,Admin,New York
EMP1880,Heidi,Jones,Missing,Cloud Tech-Nevada,Inactive,'2021-12-13',79315.01,heidi.jones@gmail.com,Poor,T,+9992751757,"USD 79,315.01",30,Cloud Tech,Nevada
EMP1881,David,Miller,25,Sales-Texas,Pending,'2022-01-11',110391.17,david.miller@gmail.com,Excellent,F,+8914444982,"USD 110,391.17",25,Sales,Texas
EMP1882,David,Williams,40,DevOps-Nevada,Active,'2021-07-20',53714.83,david.williams@gmail.com,Excellent,T,+5539354357,"USD 53,714.83",40,DevOps,Nevada
EMP1883,Charlie,Garcia,40,Finance-New York,Active,'2023-10-04',114587.11,charlie.garcia@gmail.com,Excellent,T,+6449639242,"USD 114,587.11",40,Finance,New York
EMP1884,Frank,Garcia,35,Admin-Florida,Inactive,'2021-11-15',93177.35,frank.garcia@gmail.com,Average,F,+5885379820,"USD 93,177.35",35,Admin,Florida
EMP1885,Heidi,Jones,25,Cloud Tech-Nevada,Active,'2023-01-05',62312.13,heidi.jones@gmail.com,Good,F,+4339527535,"USD 62,312.13",25,Cloud Tech,Nevada
EMP1886,Heidi,Smith,Missing,Cloud Tech-Texas,Active,'2024-01-17',81137.46,heidi.smith@gmail.com,Excellent,F,+7497852490,"USD 81,137.46",30,Cloud Tech,Texas
EMP1887,Grace,Miller,30,DevOps-Nevada,Inactive,'2021-04-16',104528.27,grace.miller@gmail.com,Excellent,F,+4168601346,"USD 104,528.27",30,DevOps,Nevada
EMP1888,Bob,Brown,30,DevOps-Florida,Active,'2022-02-08',112395.56,bob.brown@gmail.com,Good,F,+7894896339,"USD 112,395.56",30,DevOps,Florida
EMP1889,Heidi,Smith,25,Finance-New York,Active,'2023-06-02',81849.36,heidi.smith@gmail.com,Excellent,F,+6791766511,"USD 81,849.36",25,Finance,New York
EMP1890,Charlie,Davis,40,DevOps-New York,Pending,'2022-01-04',118288.91,charlie.davis@gmail.com,Poor,F,+2150014187,"USD 118,288.91",40,DevOps,New York
EMP1891,Charlie,Davis,25,DevOps-Illinois,Active,'2021-07-28',59555.1,charlie.davis@gmail.com,Good,T,+4216309000,"USD 59,555.10",25,DevOps,Illinois
EMP1892,Heidi,Smith,40,Admin-California,Active,'2024-12-20',70661.31,heidi.smith@gmail.com,Good,T,+5944633398,"USD 70,661.31",40,Admin,California
EMP1893,Charlie,Jones,Missing,Sales-New York,Active,'2022-04-23',109988.16,charlie.jones@gmail.com,Good,T,+9485320894,"USD 109,988.16",30,Sales,New York
EMP1894,David,Brown,Missing,Finance-Florida,Inactive,'2020-01-30',101101.24,david.brown@gmail.com,Poor,T,+3263890218,"USD 101,101.24",30,Finance,Florida
EMP1895,David,Brown,30,HR-Florida,Pending,'2021-03-31',112427.58,david.brown@gmail.com,Good,T,+9471136336,"USD 112,427.58",30,HR,Florida
EMP1896,Charlie,Miller,Missing,Cloud Tech-Florida,Active,'2020-03-23',119389.15,charlie.miller@gmail.com,Poor,F,+9223410345,"USD 119,389.15",30,Cloud Tech,Florida
EMP1897,Alice,Brown,40,Sales-Florida,Inactive,'2024-07-16',105861.23,alice.brown@gmail.com,Good,T,+9967331166,"USD 105,861.23",40,Sales,Florida
EMP1898,Heidi,Davis,40,Admin-Texas,Pending,'2024-03-22',50869.61,heidi.davis@gmail.com,Average,T,+7269608436,"USD 50,869.61",40,Admin,Texas
EMP1899,David,Williams,30,HR-California,Active,'2023-08-19',,david.williams@gmail.com,Excellent,T,+6855078966,No Salary,30,HR,California
EMP1900,Eva,Jones,30,DevOps-Florida,Pending,'2024-03-10',90856.21,eva.jones@gmail.com,Average,T,+9352196262,"USD 90,856.21",30,DevOps,Florida
EMP1901,Heidi,Brown,30,DevOps-Florida,Active,'2024-06-05',111008.63,heidi.brown@gmail.com,Excellent,T,+3556434368,"USD 111,008.63",30,DevOps,Florida
EMP1902,Alice,Miller,25,Finance-Nevada,Inactive,'2022-12-23',52289.99,alice.miller@gmail.com,Poor,T,+7093170694,"USD 52,289.99",25,Finance,Nevada
EMP1903,Eva,Davis,Missing,Sales-Illinois,Active,'2024-06-01',97926.56,eva.davis@gmail.com,Average,T,+5607676163,"USD 97,926.56",30,Sales,Illinois
EMP1904,Frank,Williams,25,Sales-Nevada,Inactive,'2024-12-23',53609.38,frank.williams@gmail.com,Good,F,+5345472238,"USD 53,609.38",25,Sales,Nevada
EMP1905,Heidi,Johnson,Missing,Cloud Tech-California,Inactive,'2020-12-24',95372.09,heidi.johnson@gmail.com,Excellent,F,+8983065030,"USD 95,372.09",30,Cloud Tech,California
EMP1906,David,Johnson,30,HR-New York,Pending,'2020-08-20',95432.69,david.johnson@gmail.com,Excellent,T,+2198041846,"USD 95,432.69",30,HR,New York
EMP1907,David,Williams,30,HR-California,Inactive,'2022-10-28',97615.87,david.williams@gmail.com,Average,F,+2426423641,"USD 97,615.87",30,HR,California
EMP1908,Bob,Davis,35,HR-Florida,Inactive,'2022-10-23',86867.78,bob.davis@gmail.com,Poor,F,+8131909247,"USD 86,867.78",35,HR,Florida
EMP1909,Eva,Miller,40,Sales-California,Pending,'2023-11-20',106615.71,eva.miller@gmail.com,Average,F,+7623039110,"USD 106,615.71",40,Sales,California
EMP1910,Bob,Williams,30,Finance-Texas,Active,'2022-03-11',112856.21,bob.williams@gmail.com,Poor,F,+4281785227,"USD 112,856.21",30,Finance,Texas
EMP1911,Bob,Jones,25,Admin-California,Active,'2023-11-28',60356.78,bob.jones@gmail.com,Poor,T,+2305248087,"USD 60,356.78",25,Admin,California
EMP1912,David,Jones,Missing,DevOps-Texas,Inactive,'2022-05-03',117870.22,david.jones@gmail.com,Excellent,F,+1622072238,"USD 117,870.22",30,DevOps,Texas
EMP1913,Charlie,Johnson,40,HR-Florida,Inactive,'2024-02-19',95127.91,charlie.johnson@gmail.com,Average,F,+5947372131,"USD 95,127.91",40,HR,Florida
EMP1914,Bob,Brown,25,Admin-Illinois,Pending,'2021-11-18',78818.42,bob.brown@gmail.com,Average,F,+9016204786,"USD 78,818.42",25,Admin,Illinois
EMP1915,Frank,Miller,40,Sales-Nevada,Pending,'2022-12-21',108933.55,frank.miller@gmail.com,Poor,T,+6886878598,"USD 108,933.55",40,Sales,Nevada
EMP1916,Eva,Johnson,Missing,Admin-California,Active,'2024-06-04',68200.52,eva.johnson@gmail.com,Average,T,+6486287202,"USD 68,200.52",30,Admin,California
EMP1917,Eva,Brown,25,Admin-California,Inactive,'2022-07-22',116934.97,eva.brown@gmail.com,Good,T,+1954196663,"USD 116,934.97",25,Admin,California
EMP1918,Charlie,Brown,Missing,HR-New York,Active,'2024-09-14',99567.78,charlie.brown@gmail.com,Good,T,+5057303626,"USD 99,567.78",30,HR,New York
EMP1919,Charlie,Garcia,30,Admin-Texas,Active,'2021-10-10',90216.76,charlie.garcia@gmail.com,Average,T,+9246320373,"USD 90,216.76",30,Admin,Texas
EMP1920,Frank,Jones,30,Admin-Illinois,Pending,'2020-03-12',96588.73,frank.jones@gmail.com,Average,T,+7677537259,"USD 96,588.73",30,Admin,Illinois
EMP1921,Charlie,Davis,35,Finance-Illinois,Active,'2022-12-28',71109.18,charlie.davis@gmail.com,Poor,T,+3214505765,"USD 71,109.18",35,Finance,Illinois
EMP1922,Grace,Smith,40,Admin-Florida,Inactive,'2020-11-15',50300.6,grace.smith@gmail.com,Good,F,+1945887070,"USD 50,300.60",40,Admin,Florida
EMP1923,Frank,Davis,35,Finance-California,Pending,'2023-09-27',60295.84,frank.davis@gmail.com,Good,F,+5534820127,"USD 60,295.84",35,Finance,California
EMP1924,Heidi,Smith,35,DevOps-Texas,Pending,'2022-09-07',113012.21,heidi.smith@gmail.com,Excellent,F,+4008385075,"USD 113,012.21",35,DevOps,Texas
EMP1925,Bob,Williams,35,Cloud Tech-Florida,Pending,'2024-09-18',65425.54,bob.williams@gmail.com,Poor,T,+5975954507,"USD 65,425.54",35,Cloud Tech,Florida
EMP1926,Frank,Jones,25,Sales-Nevada,Active,'2023-04-09',86850.37,frank.jones@gmail.com,Excellent,T,+9177680897,"USD 86,850.37",25,Sales,Nevada
EMP1927,Eva,Brown,30,Cloud Tech-Texas,Pending,'2024-10-05',81182.07,eva.brown@gmail.com,Good,T,+1265742230,"USD 81,182.07",30,Cloud Tech,Texas
EMP1928,Bob,Miller,Missing,Finance-New York,Inactive,'2021-10-12',92222.03,bob.miller@gmail.com,Poor,T,+9646300401,"USD 92,222.03",30,Finance,New York
EMP1929,Alice,Smith,35,Finance-New York,Pending,'2024-10-14',79934.83,alice.smith@gmail.com,Average,T,+3693626893,"USD 79,934.83",35,Finance,New York
EMP1930,Alice,Davis,35,HR-California,Inactive,'2022-07-01',111201.12,alice.davis@gmail.com,Poor,F,+3012047136,"USD 111,201.12",35,HR,California
EMP1931,Heidi,Brown,40,Finance-California,Active,'2024-07-08',100960.05,heidi.brown@gmail.com,Average,F,+2711759573,"USD 100,960.05",40,Finance,California
EMP1932,Grace,Smith,30,Sales-Illinois,Active,'2020-10-21',64544.87,grace.smith@gmail.com,Average,T,+9885582983,"USD 64,544.87",30,Sales,Illinois
EMP1933,Frank,Smith,25,Sales-Florida,Active,'2020-01-14',78662.24,frank.smith@gmail.com,Poor,T,+9330674583,"USD 78,662.24",25,Sales,Florida
EMP1934,Grace,Garcia,30,Sales-Florida,Pending,'2023-03-09',102867.06,grace.garcia@gmail.com,Average,T,+7609441282,"USD 102,867.06",30,Sales,Florida
EMP1935,Charlie,Smith,40,HR-Illinois,Inactive,'2020-03-27',107595.95,charlie.smith@gmail.com,Excellent,T,+3372188565,"USD 107,595.95",40,HR,Illinois
EMP1936,Eva,Miller,40,Sales-Nevada,Inactive,'2021-04-04',,eva.miller@gmail.com,Good,F,+6954132970,No Salary,40,Sales,Nevada
EMP1937,Eva,Jones,35,DevOps-Nevada,Inactive,'2020-09-11',95766.91,eva.jones@gmail.com,Average,T,+5066626704,"USD 95,766.91",35,DevOps,Nevada
EMP1938,Grace,Miller,30,Finance-Nevada,Pending,'2021-05-16',51990.98,grace.miller@gmail.com,Excellent,T,+5143776935,"USD 51,990.98",30,Finance,Nevada
EMP1939,Heidi,Johnson,25,Sales-Nevada,Inactive,'2023-04-05',83634.01,heidi.johnson@gmail.com,Average,T,+6343925294,"USD 83,634.01",25,Sales,Nevada
EMP1940,Eva,Brown,40,DevOps-Texas,Inactive,'2022-11-15',,eva.brown@gmail.com,Good,T,+9611110285,No Salary,40,DevOps,Texas
EMP1941,Eva,Jones,30,Sales-Texas,Active,'2021-10-16',82273.08,eva.jones@gmail.com,Excellent,F,+7120072023,"USD 82,273.08",30,Sales,Texas
EMP1942,Frank,Garcia,30,Cloud Tech-California,Inactive,'2022-05-09',94537.3,frank.garcia@gmail.com,Good,T,+5591024509,"USD 94,537.30",30,Cloud Tech,California
EMP1943,Alice,Jones,35,HR-Illinois,Pending,'2020-06-06',85970.65,alice.jones@gmail.com,Good,T,+9109032670,"USD 85,970.65",35,HR,Illinois
EMP1944,Charlie,Jones,25,Sales-New York,Pending,'2021-10-22',111071.02,charlie.jones@gmail.com,Excellent,F,+4949819420,"USD 111,071.02",25,Sales,New York
EMP1945,Eva,Davis,35,DevOps-Nevada,Pending,'2022-01-12',56708.34,eva.davis@gmail.com,Excellent,F,+7942817933,"USD 56,708.34",35,DevOps,Nevada
EMP1946,Charlie,Jones,25,Admin-Illinois,Inactive,'2022-02-02',104516.55,charlie.jones@gmail.com,Excellent,F,+1652775843,"USD 104,516.55",25,Admin,Illinois
EMP1947,Charlie,Garcia,25,Admin-New York,Pending,'2021-03-28',108210.15,charlie.garcia@gmail.com,Poor,T,+6634533721,"USD 108,210.15",25,Admin,New York
EMP1948,Bob,Miller,40,Finance-Texas,Active,'2024-08-03',,bob.miller@gmail.com,Excellent,T,+1109121721,No Salary,40,Finance,Texas
EMP1949,Frank,Jones,35,DevOps-California,Active,'2024-07-31',80935.65,frank.jones@gmail.com,Excellent,F,+1455937660,"USD 80,935.65",35,DevOps,California
EMP1950,Frank,Williams,30,DevOps-California,Active,'2024-03-04',107020.19,frank.williams@gmail.com,Excellent,F,+8943705262,"USD 107,020.19",30,DevOps,California
EMP1951,Charlie,Brown,30,HR-New York,Active,'2020-09-23',118677.67,charlie.brown@gmail.com,Excellent,F,+5100462775,"USD 118,677.67",30,HR,New York
EMP1952,Bob,Jones,25,Cloud Tech-Florida,Inactive,'2020-03-28',63744.57,bob.jones@gmail.com,Average,F,+5725659201,"USD 63,744.57",25,Cloud Tech,Florida
EMP1953,Alice,Brown,40,Cloud Tech-California,Active,'2020-05-15',,alice.brown@gmail.com,Poor,F,+4617520237,No Salary,40,Cloud Tech,California
EMP1954,Bob,Williams,25,Sales-New York,Pending,'2021-02-13',62934.73,bob.williams@gmail.com,Good,F,+9743260054,"USD 62,934.73",25,Sales,New York
EMP1955,Bob,Williams,30,DevOps-California,Pending,'2021-12-13',74654.23,bob.williams@gmail.com,Excellent,T,+9550178331,"USD 74,654.23",30,DevOps,California
EMP1956,David,Brown,Missing,Sales-Texas,Active,'2024-08-05',,david.brown@gmail.com,Average,T,+5848689992,No Salary,30,Sales,Texas
EMP1957,David,Smith,30,HR-New York,Pending,'2020-01-09',118150.59,david.smith@gmail.com,Average,T,+6079848703,"USD 118,150.59",30,HR,New York
EMP1958,David,Johnson,Missing,DevOps-Florida,Inactive,'2023-11-30',91256.64,david.johnson@gmail.com,Average,F,+5069176798,"USD 91,256.64",30,DevOps,Florida
EMP1959,Bob,Davis,30,HR-Florida,Inactive,'2021-03-14',85997.57,bob.davis@gmail.com,Good,F,+3593744038,"USD 85,997.57",30,HR,Florida
EMP1960,Frank,Smith,25,Finance-Texas,Pending,'2020-10-05',84707.12,frank.smith@gmail.com,Excellent,F,+4640830372,"USD 84,707.12",25,Finance,Texas
EMP1961,Eva,Smith,Missing,DevOps-Texas,Active,'2021-11-02',84559.9,eva.smith@gmail.com,Poor,F,+6060148859,"USD 84,559.90",30,DevOps,Texas
EMP1962,Heidi,Miller,Missing,DevOps-California,Pending,'2024-09-18',81076.91,heidi.miller@gmail.com,Poor,F,+8490793883,"USD 81,076.91",30,DevOps,California
EMP1963,Eva,Davis,40,Admin-Texas,Inactive,'2023-10-22',,eva.davis@gmail.com,Average,F,+1368528305,No Salary,40,Admin,Texas
EMP1964,Heidi,Davis,25,Finance-Florida,Pending,'2023-09-10',97356.31,heidi.davis@gmail.com,Good,T,+1537012423,"USD 97,356.31",25,Finance,Florida
